Asset,w,Alpha,t-value,iKelly-weight,hard-sell,Valuation Score100,Tenbagger Probability100,Return100,Growth Rate100,Defensive Score100,Risk Score100,Bankruptcy Score100,Future Moat Score100,AI Winner Score100,Good Business Score100,Tariff Winner Score100,Sentiment Score100,Good Governance Score100,Market Disruptor Score100,Oversold Score100,Management Score100,Better World Score100,Marketability Score100,Clean Earnings Score100,Scalability Score100,Odds of Outperformance Score100,Bright Future Score100,Short-Term Upside Score100,Mispricing Score100,1-Month +10% Higher Probability100,1-Month -10% Lower Probability100,1-Month +20% Higher Probability100,1-Month -20% Lower Probability100,Cat-Integrity,Cat-Market,Cat-Quality,Cat-Resilience,Cat-Upside
Novartis AG,0.0,-0.0528888888888888,-1.3135148728968855,-32.62162162162162,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenText Corporation,0.0,-0.0531763888888888,-1.254489946980102,-29.594808146195323,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABB Ltd,0.0,-0.0532527777777777,-1.3779609492046678,-35.65591236304264,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Essential Properties Realty Trust Inc.,0.0,-0.0534166666666666,-1.4239614045698468,-37.959427426605885,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NETAPP INC,0.0,-0.0534583333333333,-1.2306591108813736,-28.33088412524395,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNAP INC,0.0,-0.0542361111111111,-1.2348914736535797,-28.11700397504898,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Telecom Company (STC),0.0,-0.0544027777777777,-1.2806468314018251,-30.14655452849797,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vestas Wind Systems AS,0.0,-0.0545277777777777,-1.1861764979547251,-25.803631500155326,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rexford Industrial Realty, Inc.",0.0,-0.0549944444444444,-1.3492335517987306,-33.10209232386052,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mondelez International, Inc.",0.0,-0.0550958333333333,-1.529624246354417,-42.46691979191381,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTSE Emerging Markets ETF,0.0,-0.0554333333333333,-1.3626228094501525,-33.49502563139795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siemens AG,0.0,-0.0555708333333333,-1.4836686964003056,-39.61201710750272,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McDonald's Corp.,0.0,-0.0555833333333333,-1.5248494840818303,-41.83207104835905,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rocket Pharmaceuticals Inc.,0.0,-0.0557499999999999,-0.465590405601752,-3.888330507415318,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kura Oncology Inc.,0.0,-0.0562097222222222,-0.5418768191916786,-5.223838075848128,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIGITAL REALTY TRUST INC,0.0,-0.0562722222222222,-1.529459540192338,-41.57018139158498,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vale S.A.,0.0,-0.0568458333333333,-1.4222762237172326,-35.58518783055958,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carvajal Tecnología y Servicios,0.0,-0.0568472222222222,-1.1597449878324502,-23.66005557043227,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ørsted AS,0.0,-0.0572638888888888,-1.3246288555780774,-30.64132805291445,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lancashire Holdings Limited,0.0,-0.0574722222222222,-1.1710185742726162,-23.859952656593983,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Union Pacific Corporation,0.0,-0.0577083333333333,-1.4258087596618616,-35.22767859861654,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rolls-Royce Holdings plc,0.0,-0.0582222222222222,-1.3714717617938996,-32.30613194767665,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sage Group plc,0.0,-0.0583611111111111,-1.4323040531685642,-35.151745086164446,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnson & Johnson,0.0,-0.0584444444444444,-1.6388298958258762,-45.95412708569177,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Splunk Inc.,0.0,-0.0587208333333333,-1.0384639636846464,-18.364988074163797,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Charter Communications, Inc.",0.0,-0.0590513888888888,-1.119098075149903,-21.208315763083867,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amdocs Limited,0.0,-0.0596111111111111,-1.5002217646524008,-37.755802587569185,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkcell Iletisim Hizmetleri A.S.,0.0,-0.0597513888888888,-0.9864367587430865,-16.285102272836237,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albany International Corp.,0.0,-0.0598625,-1.479886268097378,-36.58489649619018,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ginkgo Bioworks Holdings, Inc.",0.0,-0.0600555555555555,-0.693884291106316,-8.017166854758615,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIPRO LTD,0.0,-0.0603138888888888,-1.5660565465280067,-40.66282496625808,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenovo Group Limited,0.0,-0.0609055555555555,-1.213184113463899,-24.165540889265127,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unum Group,0.0,-0.0612638888888888,-1.231278893631118,-24.746188030130543,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PT Telekomunikasi Indonesia Tbk,0.0,-0.0612819444444444,-1.4605925102588158,-34.81172962711935,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIDELITY NATIONAL INFORMATION SERVICES INC,0.0,-0.0614583333333333,-1.525500422787422,-37.865516581824046,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Walt Disney Company,0.0,-0.0622222222222222,-1.773607951571291,-50.55565445159322,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topgolf Callaway Brands Corp.,0.0,-0.0622819444444444,-1.022432154205638,-16.784439202697833,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEXTDOOR HOLDINGS INC,0.0,-0.0628333333333333,-1.1381846468708436,-20.617468812294536,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalEnergies SE,0.0,-0.0630138888888889,-1.484119865828257,-34.954385691540224,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PepsiCo Inc.,0.0,-0.0630416666666666,-1.4856339048207343,-35.010306926417506,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG Electronics Inc.,0.0,-0.0632222222222222,-1.5195010460063292,-36.52012453309131,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Etisalat Group,0.0,-0.0635,-1.3898847756589885,-30.4217273954116,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHP Group Limited,0.0,-0.0635416666666666,-1.6258829143675315,-41.60254821611424,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allianz SE,0.0,-0.0643361111111111,-1.4794815344194077,-34.022348769383086,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BrightSpring Health Services,0.0,-0.0647777777777777,-0.4799341632985778,-3.555799673945032,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hon Hai Precision Industry Co., Ltd. (Foxconn)",0.0,-0.0658833333333333,-1.5541995092314809,-36.66384185927715,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plug Power Inc.,0.0,-0.0666388888888888,-0.6055703644019258,-5.503024920678501,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEWLETT PACKARD ENTERPRISE CO,0.0,-0.0668972222222222,-1.864230250171676,-51.95065370742242,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diageo PLC,0.0,-0.0669166666666666,-1.749185409342466,-45.72328163770716,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMNICOM GROUP INC,0.0,-0.0671652777777777,-1.4256879679194137,-30.262454784973524,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roche Holding AG,0.0,-0.0672916666666666,-1.841164884540669,-50.37604654462893,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBAY INC,0.0,-0.0673125,-1.5980676472983235,-37.939761639243805,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Procter & Gamble Co.,0.0,-0.0675555555555555,-1.8529537273935204,-50.823910596634654,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEC Corporation,0.0,-0.06775,-1.3257330606310889,-25.941965284874897,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"América Móvil, S.A.B. de C.V.",0.0,-0.0677916666666666,-1.6579701071591937,-40.54871360147709,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gilead Sciences, Inc.",0.0,-0.0680555555555555,-1.7283319180968075,-43.89254036246483,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nestlé SA,0.0,-0.0686375,-1.933087802622102,-54.442956877018354,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advanced Info Service PCL,0.0,-0.0686486111111111,-1.533870572175966,-34.27249137465244,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xtrackers MSCI Europe ETF,0.0,-0.0687222222222222,-2.0373867261656513,-60.40178180695864,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chevron Corporation,0.0,-0.0690166666666666,-1.634560190770901,-38.71220020168565,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comcast Corporation,0.0,-0.0694305555555555,-1.6973389342858372,-41.49411501593635,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ericsson (Telefonaktiebolaget LM Ericsson),0.0,-0.069825,-1.6973720533268517,-41.26132312803455,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antero Resources Corporation,0.0,-0.0699583333333333,-1.2498261792545655,-22.32851190017961,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyota Motor Corporation,0.0,-0.0701097222222222,-1.700602558241309,-41.25032833435204,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murphy USA Inc.,0.0,-0.0701527777777777,-1.4520434564511353,-30.054835549084203,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coca-Cola Company,0.0,-0.0702902777777777,-2.1381019615245234,-65.03715936829437,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLDT Inc.,0.0,-0.0703694444444444,-1.7745095699260525,-44.74789077303485,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iShares MSCI China ETF,0.0,-0.071074074074074,-2.195807622619485,-67.83867645646353,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaiser Aluminum Corp.,0.0,-0.0721347222222222,-1.5200961478525734,-32.033010283144726,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bellway plc,0.0,-0.0723472222222222,-1.4726462581295812,-29.97609217008641,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heineken NV,0.0,-0.0725666666666666,-1.9989756438820312,-55.065277328896386,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyman plc,0.0,-0.0729166666666666,-1.2801988356961234,-22.47646709372859,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panasonic Holdings Corporation,0.0,-0.0730013888888889,-1.628798368255342,-36.34155684995549,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Teladoc Health, Inc.",0.0,-0.0734888888888888,-1.1115836694018388,-16.81367445831223,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shell plc,0.0,-0.0735833333333333,-1.6073405304505135,-35.11044503957787,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HSBC Holdings plc,0.0,-0.0739861111111111,-1.6870284755871303,-38.46755877150595,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barnes Group Inc.,0.0,-0.074,-1.51289545016048,-30.930441123192995,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimension Data,0.0,-0.0744124999999999,-1.685403246402312,-38.17348030214619,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshalls plc,0.0,-0.0757916666666666,-1.574361615391325,-32.70299499968222,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keurig Dr Pepper Inc.,0.0,-0.0758888888888889,-1.8774356604040057,-46.44638642841819,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEAGATE TECHNOLOGY HOLDINGS,0.0,-0.0760277777777777,-1.5414617076812969,-31.253105979144554,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aegon NV,0.0,-0.0762222222222222,-1.7542555170499916,-40.37421541093732,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Consolidated Water Co. Ltd.,0.0,-0.0762222222222222,-2.081221552233612,-56.82703840427867,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lyft, Inc.",0.0,-0.0782499999999999,-1.8500863463056116,-43.742102093117545,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Springer Nature AG,0.0,-0.0785694444444444,-2.0383074486098423,-52.87930040024788,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exxon Mobil Corporation,0.0,-0.0793319444444444,-1.8338812013693244,-42.39301436877,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTERNATIONAL BUSINESS MACHINES CORP,0.0,-0.0794791666666666,-1.9247630279502197,-46.61237490450241,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unilever PLC,0.0,-0.0796027777777777,-2.076616656067783,-54.173194160342334,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abercrombie & Fitch Co.,0.0,-0.0796666666666666,-2.016729725405302,-51.052704418410144,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axiata Group Berhad,0.0,-0.0805375,-1.9443253228404849,-46.93963633138297,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTEL CORP,0.0,-0.0811555555555555,-1.871436031263144,-43.15505938114667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Cheesecake Factory Inc.,0.0,-0.0838749999999999,-1.6448889985237451,-32.25823925441967,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Verizon Communications Inc.,0.0,-0.0839458333333333,-2.0725493361248004,-51.16943367057747,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biogen Inc.,0.0,-0.0843902777777777,-1.5489696429502544,-28.43108256023824,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaspersky Lab,0.0,-0.0848861111111111,-1.1704002054207543,-16.137347122144696,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fujitsu Limited,0.0,-0.0850791666666666,-1.9435271764871824,-44.39744809141572,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maxis Berhad,0.0,-0.0853611111111111,-2.7958720024186374,-91.57449044604702,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toshiba Corporation,0.0,-0.0854583333333333,-1.7511868883539334,-35.88480372044152,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QuantumScape Corporation,0.0,-0.0859444444444444,-0.5168157701301471,-3.107804605425926,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sonda S.A.,0.0,-0.0874416666666666,-0.6039326787359284,-4.171177132699751,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Conduit Holdings Limited,0.0,-0.0875305555555555,-0.4540923368728911,-2.3557470770970763,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Redrow plc,0.0,-0.0883194444444444,-1.6374221198953356,-30.35742826042184,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Owens & Minor Inc.,0.0,-0.0908333333333333,-1.7109093865868583,-32.226175366359854,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nokia Corporation,0.0,-0.0935833333333333,-1.928285071138765,-39.73232394204771,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yandex N.V.,0.0,-0.0945833333333333,-0.9297417192333024,-9.13923874343151,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lucid Group, Inc. ",0.0,-0.0976805555555555,-0.8657491634318633,-7.673191555065252,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT&T Inc.,0.0,-0.0978749999999999,-2.1495191973735817,-47.20748689530082,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alcoa Corporation,0.0,-0.1003541666666666,-0.8086579803682405,-6.5161990870325095,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stericycle Inc.,0.0,-0.1024972222222222,-2.0773212526709877,-42.101273510053986,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Kraft Heinz Company,0.0,-0.1075527777777777,-2.2573148165789347,-47.376462853194674,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BlackBerry Limited,0.0,-0.1223611111111111,-2.311311477709907,-43.658975457836085,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micro Focus International plc,0.0,-0.1672347222222222,-1.2039879967668663,-8.667979215658779,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
